Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Label,GroupNumber,NumberWithinGroup,GroupSize,HomePlanetEuropa,HomePlanetEarth,HomePlanetMars,CryoSleepTrue,CryoSleepMissing,CabinNumber,CabinMissing,CabinFirstLetterA,CabinFirstLetterB,CabinFirstLetterC,CabinFirstLetterD,CabinFirstLetterE,CabinFirstLetterF,CabinFirstLetterG,CabinLastLetterP,DestinationTrappist,DestinationPSO,DestinationCancri,Toddler,Child,VIPTrue,VIPMissing,Spending,SpentMoney,NameLength
16.0,223.0,0.0,32.0,2529.0,92.0,False,train,873,1,1,0,1,0,0,0,180.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2653.0,1,14.0
19.0,0.0,162.0,540.0,0.0,0.0,False,train,874,1,1,0,1,0,0,0,165.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,702.0,1,16.0
38.0,0.0,0.0,0.0,0.0,0.0,False,train,875,1,1,0,1,0,0,0,131.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,14.0
35.0,12.0,687.0,46.0,2.0,0.0,False,train,876,1,1,0,1,0,0,0,166.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,747.0,1,14.0
33.0,0.0,0.0,0.0,0.0,0.0,True,train,877,1,1,1,0,0,1,0,30.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,15.0
37.0,381.0,0.0,3.0,447.0,0.0,False,train,878,1,1,0,0,1,0,0,31.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,831.0,1,12.0
46.0,784.0,0.0,0.0,0.0,4.0,False,train,879,1,1,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788.0,1,12.0
41.0,3103.0,3.0,0.0,31.0,26.0,False,train,881,1,1,1,0,0,0,0,32.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3163.0,1,14.0
13.0,875.0,5.0,10.0,18.0,0.0,False,train,883,1,1,0,1,0,0,0,127.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,908.0,1,16.0
31.0,0.0,0.0,0.0,0.0,0.0,False,train,885,1,2,0,1,0,1,0,133.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,14.0
52.0,0.0,0.0,0.0,0.0,0.0,True,train,885,2,2,0,1,0,1,0,133.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,14.0
48.0,0.0,0.0,0.0,0.0,0.0,False,train,889,1,2,1,0,0,0,0,32.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,13.0
27.0,1.0,12804.0,0.0,10.0,52.0,True,train,889,2,2,1,0,0,0,0,32.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,12867.0,1,13.0
16.0,172.0,452.0,338.0,9.0,0.0,False,train,890,1,1,0,0,1,0,0,184.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,519.0,1,14.0
32.0,0.0,0.0,0.0,0.0,0.0,True,train,893,1,1,0,1,0,1,0,129.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,11.0
25.0,0.0,0.0,0.0,0.0,0.0,False,train,898,1,1,0,1,0,1,0,134.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,13.0
26.0,0.0,0.0,716.0,0.0,1.0,True,train,899,1,2,0,1,0,0,0,187.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,717.0,1,17.0
44.0,0.0,0.0,0.0,0.0,0.0,False,train,899,2,2,0,1,0,1,0,130.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,18.0
32.0,47.0,0.0,2552.0,0.0,0.0,True,train,901,1,1,0,0,1,0,0,167.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2599.0,1,11.0
18.0,200.0,124.0,0.0,413.0,0.0,True,train,902,1,1,0,1,0,0,0,188.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,737.0,1,16.0
23.0,0.0,0.0,0.0,308.0,0.0,False,train,903,1,1,0,1,0,1,0,135.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0.0,0,16.0
44.0,0.0,2792.0,0.0,148.0,1043.0,False,train,904,1,1,1,0,0,0,0,33.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3983.0,1,15.0
29.0,4.0,0.0,421.0,435.0,19.0,False,train,905,1,1,0,0,1,0,0,38.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,879.0,1,9.0
19.0,0.0,388.0,469.0,308.0,0.0,True,train,906,1,1,0,1,0,0,0,168.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,857.0,1,17.0
41.0,0.0,5738.0,7.0,9038.0,28.0,False,train,907,1,2,1,0,0,0,0,34.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14811.0,1,15.0
28.0,0.0,1736.0,175.0,145.0,634.0,False,train,907,2,2,1,0,0,0,0,34.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2515.0,1,17.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,910,1,1,0,1,0,1,0,137.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,17.0
32.0,2492.0,0.0,175.0,136.0,4.0,False,train,911,1,2,0,0,1,0,0,189.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2632.0,1,12.0
74.0,853.0,0.0,543.0,31.0,0.0,True,train,911,2,2,0,0,0,0,0,189.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1427.0,1,12.0
31.0,0.0,7461.0,0.0,369.0,450.0,True,train,912,1,1,1,0,0,0,0,37.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8280.0,1,14.0
38.0,0.0,172.0,0.0,5907.0,34.0,False,train,913,1,1,1,0,0,0,0,51.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,6113.0,1,15.0
20.0,157.0,0.0,0.0,544.0,3.0,False,train,915,1,1,0,1,0,0,0,138.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,704.0,1,14.0
24.0,47.0,0.0,10.0,139.0,1406.0,False,train,918,1,1,0,1,0,0,0,66.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1602.0,1,17.0
26.0,18.0,84.0,93.0,886.0,289.0,False,train,919,1,1,0,1,0,0,0,190.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1370.0,1,11.0
44.0,0.0,0.0,0.0,0.0,0.0,False,train,921,1,1,0,1,0,1,0,139.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,13.0
33.0,0.0,0.0,0.0,0.0,307.0,True,train,922,1,2,1,0,0,1,0,35.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,16.0
31.0,0.0,1095.0,0.0,169.0,1226.0,False,train,922,2,2,1,0,0,0,0,35.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2490.0,1,16.0
29.0,0.0,7767.0,0.0,15.0,2453.0,True,train,923,1,2,1,0,0,0,0,38.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10235.0,1,17.0
22.0,0.0,0.0,0.0,0.0,0.0,True,train,923,2,2,1,0,0,1,0,38.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
33.0,13.0,0.0,984.0,0.0,0.0,False,train,924,1,1,0,1,0,0,0,67.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,997.0,1,15.0
34.0,379.0,0.0,1626.0,0.0,0.0,False,train,925,1,3,0,0,1,0,0,191.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2005.0,1,10.0
11.0,0.0,0.0,0.0,0.0,0.0,True,train,925,2,3,0,0,1,1,0,191.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,12.0
41.0,0.0,452.0,0.0,0.0,0.0,True,train,925,3,3,0,0,1,1,0,191.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,12.0
30.0,0.0,7992.0,0.0,507.0,25.0,True,train,926,1,2,1,0,0,0,0,39.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8524.0,1,15.0
30.0,0.0,760.0,234.0,2761.0,81.0,False,train,926,2,2,1,0,0,0,0,39.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3836.0,1,15.0
25.0,0.0,452.0,699.0,43.0,22.0,False,train,927,1,1,0,1,0,0,0,140.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,764.0,1,15.0
31.0,0.0,0.0,0.0,0.0,0.0,True,train,928,1,1,0,1,0,1,0,133.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,16.0
38.0,646.0,0.0,0.0,135.0,260.0,False,train,930,1,2,0,1,0,0,0,192.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1041.0,1,12.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,930,2,2,0,1,0,1,0,134.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,13.0
19.0,0.0,452.0,115.0,126.0,491.0,True,train,931,1,1,0,1,0,0,0,193.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,732.0,1,14.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,932,1,1,0,0,1,1,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,11.0
30.0,14.0,12045.0,0.0,2121.0,0.0,True,train,933,1,2,1,0,0,0,0,35.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,14180.0,1,14.0
29.0,0.0,1127.0,0.0,1867.0,1070.0,False,train,933,2,2,1,0,0,0,0,35.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4064.0,1,16.0
36.0,0.0,11.0,0.0,18.0,872.0,False,train,935,1,1,0,1,0,0,0,194.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,901.0,1,15.0
24.0,174.0,0.0,0.0,630.0,0.0,False,train,938,1,3,0,1,0,0,0,172.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,804.0,1,14.0
30.0,0.0,0.0,871.0,0.0,0.0,True,train,938,2,3,0,1,0,0,0,68.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,871.0,1,14.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,938,3,3,0,1,0,0,0,143.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,13.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,939,1,1,0,1,0,1,0,135.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0,11.0
38.0,55.0,741.0,0.0,0.0,13.0,True,train,940,1,1,0,1,0,0,0,136.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,809.0,1,13.0
13.0,0.0,7.0,0.0,1175.0,0.0,False,train,941,1,1,0,1,0,0,0,195.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1182.0,1,18.0
18.0,594.0,0.0,555.0,0.0,0.0,False,train,942,1,1,0,0,1,0,0,196.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1149.0,1,12.0
16.0,891.0,0.0,831.0,0.0,0.0,False,train,944,1,2,0,1,0,0,0,137.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1722.0,1,16.0
8.0,0.0,0.0,0.0,0.0,0.0,False,train,944,2,2,0,1,0,0,0,137.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,0,16.0
19.0,72.0,5.0,0.0,342.0,188.0,True,train,946,1,1,0,1,0,0,0,198.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,607.0,1,12.0
26.0,0.0,474.0,0.0,0.0,201.0,False,train,947,1,1,0,1,0,0,0,138.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,675.0,1,16.0
15.0,0.0,0.0,0.0,0.0,0.0,True,train,949,1,1,0,1,0,1,0,140.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,0,13.0
38.0,0.0,0.0,0.0,0.0,0.0,True,train,951,1,1,0,1,0,1,0,144.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,15.0
45.0,877.0,0.0,1383.0,0.0,0.0,False,train,952,1,1,0,0,1,0,0,175.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2260.0,1,11.0
48.0,0.0,306.0,3.0,308.0,359.0,False,train,953,1,1,0,1,0,0,0,199.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,668.0,1,13.0
17.0,223.0,0.0,0.0,0.0,0.0,False,train,955,1,1,0,1,0,1,0,145.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,0,15.0
28.0,0.0,631.0,0.0,5.0,0.0,True,train,956,1,1,0,1,0,0,0,70.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,636.0,1,12.0
41.0,0.0,0.0,0.0,0.0,0.0,True,train,957,1,1,0,0,1,1,0,201.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,11.0
19.0,3.0,0.0,175.0,0.0,788.0,False,train,960,1,1,0,1,0,0,0,72.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,791.0,1,17.0
14.0,0.0,885.0,8.0,0.0,0.0,True,train,961,1,1,0,1,0,0,0,141.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,893.0,1,14.0
21.0,0.0,0.0,0.0,0.0,307.0,True,train,964,1,2,1,0,0,1,0,36.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,14.0
48.0,0.0,0.0,0.0,0.0,0.0,True,train,964,2,2,1,0,0,1,0,36.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,13.0
19.0,631.0,0.0,834.0,304.0,0.0,False,train,965,1,1,0,0,1,0,0,178.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1769.0,1,11.0
29.0,1377.0,0.0,0.0,167.0,0.0,False,train,966,1,1,0,1,0,0,0,179.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1544.0,1,15.0
20.0,792.0,0.0,0.0,0.0,0.0,False,train,968,1,1,0,1,0,0,0,53.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,792.0,1,13.0
44.0,0.0,0.0,0.0,0.0,0.0,True,train,969,1,1,0,0,1,1,0,202.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,9.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,970,1,1,0,1,0,1,0,142.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,11.0
64.0,0.0,0.0,0.0,0.0,0.0,False,train,971,1,1,0,1,0,1,0,143.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,14.0
21.0,0.0,314.0,323.0,1026.0,6.0,False,train,972,1,1,0,1,0,0,0,54.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1669.0,1,17.0
32.0,58.0,317.0,448.0,3.0,0.0,True,train,975,1,1,0,1,0,0,0,56.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,826.0,1,18.0
20.0,0.0,0.0,0.0,0.0,0.0,False,train,976,1,1,0,1,0,1,0,146.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,13.0
24.0,223.0,32.0,8.0,0.0,0.0,False,train,978,1,1,0,1,0,0,0,203.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,40.0,1,15.0
44.0,0.0,0.0,0.0,0.0,0.0,True,train,979,1,1,1,0,0,0,0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.0
57.0,0.0,0.0,0.0,0.0,0.0,True,train,982,1,2,0,1,0,1,0,145.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,12.0
51.0,223.0,452.0,4.0,0.0,0.0,False,train,982,2,2,0,1,0,0,0,145.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.0,1,13.0
34.0,0.0,0.0,0.0,0.0,0.0,True,train,983,1,1,0,1,0,1,0,149.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,12.0
45.0,0.0,1.0,13.0,0.0,873.0,False,train,984,1,8,0,1,0,0,0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,887.0,1,11.0
24.0,0.0,0.0,718.0,0.0,0.0,False,train,984,2,8,0,1,0,0,0,182.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,718.0,1,14.0
23.0,0.0,0.0,490.0,0.0,319.0,False,train,984,3,8,0,1,0,0,0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,809.0,1,18.0
30.0,0.0,0.0,0.0,0.0,0.0,True,train,984,4,8,0,1,0,1,0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,16.0
20.0,0.0,11.0,0.0,136.0,1088.0,False,train,984,5,8,0,1,0,0,0,182.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1235.0,1,18.0
22.0,0.0,0.0,0.0,0.0,0.0,True,train,984,6,8,0,1,0,1,0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,18.0
29.0,0.0,0.0,0.0,0.0,0.0,False,train,984,7,8,0,1,0,1,0,150.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,14.0
71.0,0.0,0.0,0.0,0.0,0.0,True,train,984,8,8,0,1,0,1,0,150.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,15.0
18.0,6.0,0.0,175.0,12.0,704.0,True,train,985,1,1,0,1,0,0,0,57.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,722.0,1,13.0
16.0,3.0,0.0,35.0,150.0,478.0,False,train,987,1,1,0,1,0,0,0,204.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,666.0,1,14.0
28.0,0.0,3.0,906.0,0.0,0.0,False,train,988,1,2,0,0,0,0,0,151.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,909.0,1,11.0
36.0,1.0,784.0,0.0,55.0,149.0,True,train,988,2,2,0,1,0,0,0,73.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,989.0,1,13.0
6.0,0.0,0.0,0.0,0.0,0.0,False,train,989,1,1,0,1,0,0,0,146.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,15.0
26.0,0.0,541.0,46.0,4.0,96.0,False,train,990,1,1,0,1,0,0,0,183.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,687.0,1,16.0
27.0,0.0,0.0,0.0,0.0,0.0,False,train,991,1,1,0,1,0,1,0,152.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,15.0
49.0,31.0,2727.0,0.0,184.0,135.0,True,train,992,1,6,1,0,0,0,0,35.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3077.0,1,11.0
29.0,387.0,942.0,0.0,9927.0,1341.0,False,train,992,2,6,1,0,0,0,0,35.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12597.0,1,14.0
46.0,1192.0,1736.0,17.0,21.0,0.0,True,train,992,3,6,1,0,0,0,0,35.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2966.0,1,15.0
35.0,8030.0,300.0,0.0,0.0,1436.0,False,train,992,4,6,1,0,0,0,0,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9766.0,1,15.0
17.0,0.0,0.0,0.0,0.0,0.0,True,train,992,5,6,1,0,0,1,0,35.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,12.0
37.0,4301.0,791.0,0.0,1748.0,91.0,False,train,992,6,6,1,0,0,0,0,35.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6931.0,1,13.0
24.0,252.0,0.0,0.0,449.0,0.0,False,train,993,1,1,0,1,0,0,0,184.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,701.0,1,17.0
47.0,0.0,0.0,0.0,0.0,0.0,False,train,994,1,2,0,1,0,1,0,153.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,15.0
26.0,621.0,1.0,98.0,11.0,135.0,False,train,994,2,2,0,1,0,0,0,185.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,866.0,1,13.0
46.0,0.0,0.0,0.0,0.0,0.0,True,train,995,1,1,1,0,0,1,0,36.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,14.0
27.0,253.0,0.0,880.0,22.0,2.0,False,train,997,1,1,0,0,1,0,0,186.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1157.0,1,12.0
56.0,0.0,7447.0,0.0,253.0,35.0,True,train,998,1,1,1,0,0,0,0,37.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7735.0,1,16.0
18.0,885.0,0.0,32.0,0.0,0.0,False,train,1000,1,1,0,0,1,0,0,39.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,917.0,1,10.0
15.0,0.0,0.0,0.0,0.0,0.0,False,train,1001,1,1,0,1,0,1,0,154.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,17.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,1002,1,3,0,0,1,0,0,187.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0,11.0
42.0,1050.0,0.0,715.0,0.0,3.0,False,train,1002,2,3,0,0,1,0,0,187.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1768.0,1,9.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,1002,3,3,0,0,1,1,0,187.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,12.0
56.0,0.0,0.0,0.0,0.0,0.0,True,train,1004,1,1,1,0,0,1,0,11.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,13.0
20.0,0.0,0.0,4.0,9.0,773.0,False,train,1005,1,1,0,1,0,0,0,156.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,786.0,1,14.0
21.0,0.0,0.0,0.0,0.0,791.0,False,train,1006,1,3,0,1,0,0,0,74.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,791.0,1,17.0
5.0,0.0,0.0,0.0,0.0,0.0,True,train,1006,2,3,0,1,0,1,0,74.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.0,0,16.0
12.0,0.0,0.0,0.0,0.0,0.0,True,train,1006,3,3,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,17.0
39.0,0.0,0.0,0.0,0.0,0.0,True,train,1008,1,2,1,0,0,1,0,39.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,15.0
60.0,0.0,0.0,0.0,0.0,0.0,True,train,1008,2,2,1,0,0,1,0,39.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
31.0,1633.0,4.0,49.0,6.0,0.0,False,train,1011,1,2,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1692.0,1,13.0
58.0,0.0,0.0,0.0,0.0,0.0,False,train,1011,2,2,0,1,0,1,0,148.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,12.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,1012,1,1,0,1,0,1,0,149.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,15.0
29.0,0.0,0.0,0.0,0.0,0.0,False,train,1013,1,1,0,1,0,1,0,158.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,18.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,1014,1,1,0,0,1,1,0,207.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,12.0
44.0,0.0,131.0,267.0,554.0,0.0,False,train,1015,1,1,0,1,0,0,0,189.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,952.0,1,18.0
20.0,0.0,15.0,122.0,1125.0,0.0,False,train,1017,1,1,0,1,0,0,0,190.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1262.0,1,15.0
18.0,0.0,0.0,0.0,0.0,0.0,True,train,1018,1,1,0,1,0,1,0,150.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,18.0
36.0,1.0,1410.0,0.0,1.0,0.0,True,train,1019,1,1,0,1,0,0,0,191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1412.0,1,16.0
25.0,0.0,0.0,0.0,0.0,0.0,True,train,1020,1,1,0,0,1,1,0,208.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,11.0
15.0,48.0,6.0,0.0,954.0,0.0,False,train,1022,1,1,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1008.0,1,17.0
18.0,187.0,12.0,0.0,1277.0,0.0,False,train,1024,1,4,0,1,0,0,0,209.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1476.0,1,16.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,1024,2,4,0,1,0,1,0,152.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,15.0
54.0,0.0,5.0,0.0,594.0,209.0,False,train,1024,3,4,0,0,0,0,0,152.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,808.0,1,17.0
0.0,0.0,0.0,0.0,0.0,0.0,False,train,1024,4,4,0,1,0,0,0,152.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,17.0
20.0,759.0,0.0,106.0,202.0,0.0,False,train,1025,1,1,0,1,0,0,0,210.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1067.0,1,15.0
21.0,223.0,0.0,0.0,0.0,0.0,False,train,1026,1,1,0,1,0,1,0,159.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,18.0
8.0,0.0,0.0,0.0,0.0,0.0,True,train,1027,1,4,0,0,1,0,0,211.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,8.0
46.0,1454.0,0.0,81.0,38.0,0.0,False,train,1027,2,4,0,0,1,0,0,211.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1573.0,1,10.0
31.0,231.0,0.0,175.0,279.0,9.0,False,train,1027,3,4,0,0,1,0,0,211.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,519.0,1,9.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,1027,4,4,0,0,1,0,0,211.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.0,0,9.0
30.0,0.0,0.0,0.0,0.0,0.0,True,train,1029,1,1,0,0,1,1,0,212.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,11.0
